time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Localisation
2021-12-04,8.4,4.0,12.0,3.7,,279.0,19.2,,1006.8,,Vannes
2021-12-05,5.8,3.0,9.0,0.0,,306.0,16.8,,1012.1,,Vannes
2021-12-06,6.5,3.0,11.0,1.6,,272.0,12.1,,1015.4,,Vannes
2021-12-07,5.8,0.0,10.0,15.1,,209.0,18.0,,1002.8,,Vannes
2021-12-08,3.8,2.0,6.0,0.0,,271.0,8.7,,1001.0,,Vannes
2021-12-09,6.5,1.0,12.0,5.5,,239.0,11.2,,1005.6,,Vannes
2021-12-10,7.3,5.0,10.0,0.0,,294.0,20.1,,1006.9,,Vannes
2021-12-11,8.4,6.0,11.0,0.9,,236.0,7.7,,1019.7,,Vannes
2021-12-12,10.7,10.0,12.0,1.5,,194.0,7.0,,1024.1,,Vannes
2021-12-13,8.0,7.0,10.0,0.0,,151.0,9.9,,1024.3,,Vannes
2021-12-14,6.9,6.0,8.0,0.0,,38.0,9.5,,1028.7,,Vannes
2021-12-15,5.1,4.0,6.0,0.0,,58.0,17.5,,1030.9,,Vannes
2021-12-16,5.8,4.0,8.0,0.0,,60.0,22.9,,1033.8,,Vannes
2021-12-17,7.0,5.0,10.0,0.0,,57.0,25.8,,1032.1,,Vannes
2021-12-18,5.7,3.0,9.0,0.0,,56.0,23.0,,1030.7,,Vannes
2021-12-19,4.5,3.0,7.0,0.0,,59.0,22.1,,1027.5,,Vannes
2021-12-20,3.6,2.0,4.0,0.0,,78.0,20.0,,1022.6,,Vannes
2021-12-21,2.0,0.0,5.0,0.0,,76.0,17.1,,1019.8,,Vannes
2021-12-22,-0.4,-3.0,2.0,0.0,,80.0,13.8,,1016.3,,Vannes
2021-12-23,7.4,1.0,10.0,1.9,,156.0,11.6,,1010.8,,Vannes
2021-12-24,8.3,0.0,10.0,8.0,,164.0,11.5,,1004.8,,Vannes
2021-12-25,8.5,0.0,10.0,3.0,,174.0,11.3,,1001.2,,Vannes
2021-12-26,8.7,1.0,12.0,2.4,,218.0,9.3,,1001.6,,Vannes
2021-12-27,11.0,0.0,13.0,32.9,,219.0,20.6,,994.7,,Vannes
2021-12-28,11.1,9.0,13.0,3.3,,254.0,18.6,,1003.4,,Vannes
2021-12-29,13.0,13.0,13.0,9.5,,251.0,21.1,,1013.1,,Vannes
2021-12-30,12.4,10.0,15.0,0.6,,212.0,15.5,,1019.6,,Vannes
2021-12-31,10.9,10.0,13.0,0.0,,171.0,9.7,,1021.6,,Vannes
2022-01-01,9.5,0.0,13.0,2.7,,162.0,12.8,,1021.0,,Vannes
2022-01-02,12.0,10.0,13.0,2.6,,230.0,18.2,,1019.1,,Vannes
2022-01-03,11.7,11.0,12.0,25.6,,224.0,16.4,,1014.1,,Vannes
2022-01-04,7.2,3.0,10.0,9.1,,305.0,12.6,,1005.7,,Vannes
2022-01-05,3.7,1.0,7.0,0.0,,327.0,8.5,,1017.5,,Vannes
2022-01-06,5.0,0.0,8.0,2.9,,230.0,8.7,,1020.5,,Vannes
2022-01-07,7.2,5.0,9.0,2.9,,262.0,14.0,,1019.4,,Vannes
2022-01-08,8.5,6.0,10.0,12.4,,258.0,20.6,,1012.1,,Vannes
2022-01-09,7.4,5.0,9.0,4.9,,267.0,9.6,,1009.5,,Vannes
2022-01-10,10.2,9.0,13.0,0.9,,250.0,7.0,,1017.9,,Vannes
2022-01-11,9.0,9.0,9.0,1.2,,156.0,5.5,,1029.7,,Vannes
2022-01-12,8.2,7.0,9.0,0.0,,47.0,10.3,,1037.4,,Vannes
2022-01-13,6.0,3.0,8.0,0.0,,58.0,16.0,,1037.3,,Vannes
2022-01-14,0.2,-1.0,2.0,0.0,,79.0,8.8,,1032.7,,Vannes
2022-01-15,1.4,0.0,3.0,0.0,,129.0,6.6,,1027.2,,Vannes
2022-01-16,6.0,3.0,11.0,0.0,,209.0,8.7,,1030.6,,Vannes
2022-01-17,6.5,5.0,9.0,0.0,,25.0,8.8,,1036.8,,Vannes
2022-01-18,4.1,2.0,5.0,0.0,,65.0,10.6,,1034.2,,Vannes
2022-01-19,5.4,4.0,7.0,1.3,,282.0,5.2,,1030.4,,Vannes
2022-01-20,5.0,2.0,8.0,0.0,,9.0,11.8,,1033.9,,Vannes
2022-01-21,2.7,0.0,7.0,0.0,,27.0,11.0,,1038.1,,Vannes
2022-01-22,3.1,-1.0,6.0,0.0,,37.0,10.9,,1037.3,,Vannes
2022-01-23,3.0,2.0,4.0,0.0,,60.0,21.3,,1031.4,,Vannes
2022-01-24,1.0,-3.0,4.0,0.0,,66.0,10.0,,1028.9,,Vannes
2022-01-25,1.7,-3.0,6.0,0.0,,7.0,3.7,,1032.4,,Vannes
2022-01-26,1.7,1.0,3.0,0.0,,52.0,13.9,,1034.2,,Vannes
2022-01-27,3.1,-3.0,7.0,0.0,,285.0,4.1,,1033.9,,Vannes
2022-01-28,7.9,6.0,9.0,0.0,,259.0,5.1,,1037.0,,Vannes
2022-01-29,8.5,7.0,10.0,0.3,,273.0,7.0,,1036.5,,Vannes
2022-01-30,8.0,7.0,10.0,0.3,,305.0,7.6,,1032.5,,Vannes
2022-01-31,7.7,5.0,10.0,0.0,,307.0,14.0,,1029.8,,Vannes
2022-02-01,8.8,6.0,12.0,0.0,,290.0,13.2,,1030.6,,Vannes
2022-02-02,8.4,6.0,11.0,0.0,,269.0,8.8,,1027.3,,Vannes
2022-02-03,7.1,5.0,9.0,0.8,,211.0,7.4,,1019.3,,Vannes
2022-02-04,7.5,3.0,10.0,0.5,,263.0,10.6,,1018.8,,Vannes
2022-02-05,6.9,2.0,10.0,0.2,,278.0,10.0,,1026.9,,Vannes
2022-02-06,10.3,9.0,11.0,0.9,,257.0,20.7,,1022.5,,Vannes
2022-02-07,9.7,8.0,13.0,0.0,,231.0,7.3,,1029.7,,Vannes
2022-02-08,7.5,7.0,8.0,0.3,,113.0,4.5,,1031.7,,Vannes
2022-02-09,6.0,5.0,7.0,0.0,,356.0,6.4,,1026.3,,Vannes
2022-02-10,6.5,3.0,11.0,1.2,,284.0,9.9,,1025.3,,Vannes
2022-02-11,3.8,-2.0,9.0,0.0,,49.0,8.7,,1031.9,,Vannes
2022-02-12,3.4,-4.0,7.0,0.0,,152.0,9.6,,1024.0,,Vannes
2022-02-13,8.5,7.0,10.0,23.2,,191.0,24.1,,1006.0,,Vannes
2022-02-14,7.3,5.0,11.0,0.7,,265.0,13.3,,1006.4,,Vannes
2022-02-15,7.8,4.0,11.0,7.9,,241.0,14.3,,1015.8,,Vannes
2022-02-16,11.8,11.0,12.0,3.6,,259.0,24.6,,1011.6,,Vannes
2022-02-17,11.2,9.0,13.0,0.8,,247.0,15.2,,1017.3,,Vannes
2022-02-18,9.1,4.0,11.0,4.8,,251.0,22.3,,1011.8,,Vannes
2022-02-19,6.6,2.0,10.0,1.6,,242.0,13.6,,1020.7,,Vannes
2022-02-20,10.5,8.0,12.0,4.6,,251.0,20.9,,1019.1,,Vannes
2022-02-21,8.8,6.0,12.0,0.0,,290.0,20.7,,1022.5,,Vannes
2022-02-22,9.7,6.0,14.0,1.2,,256.0,11.7,,1026.9,,Vannes
2022-02-23,7.4,4.0,11.0,0.1,,271.0,7.0,,1024.9,,Vannes
2022-02-24,7.7,3.0,10.0,1.1,,261.0,13.6,,1020.2,,Vannes
2022-02-25,6.0,2.0,11.0,0.0,,325.0,8.5,,1029.6,,Vannes
2022-02-26,6.5,1.0,12.0,0.0,,108.0,18.4,,1025.9,,Vannes
2022-02-27,6.7,0.0,12.0,0.2,,135.0,13.2,,1020.5,,Vannes
2022-02-28,8.7,8.0,9.0,1.3,,173.0,12.2,,1024.7,,Vannes
2022-03-01,8.7,1.0,12.0,3.9,,161.0,11.4,,1022.5,,Vannes
2022-03-02,9.6,8.0,13.0,4.9,,164.0,7.2,,1017.7,,Vannes
2022-03-03,9.0,7.0,10.0,4.6,,282.0,12.7,,1014.7,,Vannes
2022-03-04,7.1,3.0,12.0,0.0,,343.0,13.5,,1020.8,,Vannes
2022-03-05,4.3,1.0,9.0,0.6,,356.0,13.9,,1021.7,,Vannes
2022-03-06,6.1,2.0,9.0,3.6,,30.0,18.8,,1021.5,,Vannes
2022-03-07,2.6,-1.0,7.0,0.0,,67.0,15.5,,1017.4,,Vannes
2022-03-08,7.0,3.0,11.0,4.3,,149.0,15.1,,1010.9,,Vannes
2022-03-09,8.5,4.0,11.0,4.0,,159.0,20.2,,1014.7,,Vannes
2022-03-10,9.5,7.0,12.0,0.2,,201.0,10.3,,1014.2,,Vannes
2022-03-11,8.3,2.0,12.0,20.9,,186.0,19.3,,1003.7,,Vannes
2022-03-12,8.5,5.0,12.0,1.8,,178.0,19.8,,1008.4,,Vannes
2022-03-13,8.5,6.0,11.0,2.4,,203.0,13.7,,1007.4,,Vannes
2022-03-14,9.9,6.0,16.0,0.4,,102.0,12.5,,1020.7,,Vannes
2022-03-15,10.7,7.0,15.0,0.0,,91.0,12.2,,1018.3,,Vannes
2022-03-16,10.6,7.0,13.0,2.3,,133.0,11.2,,1018.5,,Vannes
2022-03-17,8.1,4.0,14.0,0.0,,13.0,16.2,,1031.8,,Vannes
2022-03-18,9.0,3.0,15.0,0.0,,49.0,24.5,,1034.4,,Vannes
2022-03-19,9.7,6.0,14.0,0.0,,83.0,20.5,,1027.5,,Vannes
2022-03-20,10.7,8.0,14.0,0.0,,86.0,12.6,,1022.7,,Vannes
2022-03-21,12.5,8.0,18.0,0.0,,116.0,14.9,,1023.1,,Vannes
2022-03-22,11.5,7.0,16.0,0.0,,133.0,17.7,,1023.4,,Vannes
2022-03-23,11.0,4.0,16.0,0.0,,99.0,14.3,,1025.6,,Vannes
2022-03-24,11.3,5.0,18.0,0.0,,45.0,13.4,,1025.6,,Vannes
2022-03-25,12.6,7.0,20.0,0.0,,53.0,19.9,,1024.3,,Vannes
2022-03-26,13.0,8.0,20.0,0.0,,56.0,22.9,,1024.5,,Vannes
2022-03-27,,,,,,,,,,,Vannes
2022-03-28,12.8,8.0,18.0,0.2,,126.0,13.3,,1018.8,,Vannes
2022-03-29,10.9,10.0,12.0,1.0,,211.0,7.3,,1008.5,,Vannes
2022-03-30,10.1,7.0,14.0,0.6,,0.0,14.9,,1004.4,,Vannes
2022-03-31,5.3,1.0,8.0,0.9,,336.0,17.9,,1005.8,,Vannes
2022-04-01,3.5,-1.0,8.0,0.3,,340.0,19.6,,1015.9,,Vannes
2022-04-02,4.1,1.0,8.0,0.6,,337.0,12.1,,1021.0,,Vannes
2022-04-03,3.9,-1.0,10.0,0.0,,22.0,14.2,,1024.4,,Vannes
2022-04-04,4.8,-2.0,10.0,0.0,,282.0,11.4,,1021.5,,Vannes
2022-04-05,10.8,9.0,15.0,1.1,,282.0,8.5,,1015.6,,Vannes
2022-04-06,9.1,7.0,11.0,2.6,,250.0,14.1,,1008.7,,Vannes
2022-04-07,11.8,9.0,14.0,6.9,,255.0,23.2,,1001.7,,Vannes
2022-04-08,9.3,4.0,12.0,24.0,,246.0,21.3,,1000.8,,Vannes
2022-04-09,7.1,2.0,12.0,0.0,,303.0,9.6,,1017.5,,Vannes
2022-04-10,8.5,1.0,15.0,0.0,,108.0,17.2,,1015.7,,Vannes
2022-04-11,11.8,7.0,16.0,1.9,,127.0,19.9,,1004.2,,Vannes
2022-04-12,12.4,9.0,15.0,7.2,,174.0,12.7,,1005.3,,Vannes
2022-04-13,12.4,4.0,19.0,0.1,,336.0,6.1,,1015.7,,Vannes
2022-04-14,14.4,8.0,20.0,0.0,,5.0,10.4,,1021.6,,Vannes
2022-04-15,15.8,9.0,22.0,0.5,,342.0,10.9,,1024.8,,Vannes
2022-04-16,15.2,9.0,22.0,0.0,,40.0,13.8,,1025.8,,Vannes
2022-04-17,14.0,8.0,21.0,0.0,,26.0,9.3,,1021.0,,Vannes
2022-04-18,11.8,8.0,16.0,0.0,,343.0,11.7,,1018.4,,Vannes
2022-04-19,9.1,5.0,14.0,0.3,,358.0,13.0,,1016.7,,Vannes
2022-04-20,10.7,4.0,18.0,0.1,,0.0,15.6,,1012.8,,Vannes
2022-04-21,12.4,8.0,18.0,2.5,,357.0,10.1,,1007.3,,Vannes
2022-04-22,14.1,9.0,20.0,1.5,,62.0,17.5,,999.8,,Vannes
2022-04-23,13.0,5.0,19.0,4.7,,29.0,20.0,,995.5,,Vannes
2022-04-24,12.3,10.0,17.0,8.3,,9.0,11.1,,1004.1,,Vannes
2022-04-25,12.5,9.0,17.0,1.2,,23.0,11.6,,1012.0,,Vannes
2022-04-26,11.1,5.0,17.0,0.0,,62.0,18.2,,1016.5,,Vannes
2022-04-27,12.5,7.0,18.0,0.0,,57.0,22.8,,1019.0,,Vannes
2022-04-28,13.4,10.0,19.0,0.0,,33.0,17.1,,1024.2,,Vannes
2022-04-29,12.8,8.0,19.0,0.0,,17.0,19.8,,1027.2,,Vannes
2022-04-30,11.0,6.0,16.0,0.0,,32.0,19.6,,1025.9,,Vannes
2022-05-01,13.0,7.0,19.0,0.0,,67.0,11.9,,1022.0,,Vannes
2022-05-02,11.6,0.0,16.0,0.8,,18.0,13.5,,1018.5,,Vannes
2022-05-03,13.0,10.0,18.0,0.0,,25.0,15.2,,1019.0,,Vannes
2022-05-04,12.8,8.0,17.0,0.0,,4.0,10.9,,1020.8,,Vannes
2022-05-05,13.3,7.0,19.0,0.2,,0.0,11.1,,1024.8,,Vannes
2022-05-06,14.4,8.0,21.0,0.0,,354.0,11.6,,1027.1,,Vannes
2022-05-07,13.8,9.0,21.0,0.1,,12.0,13.7,,1025.4,,Vannes
2022-05-08,14.5,9.0,22.0,0.0,,28.0,13.5,,1024.3,,Vannes
2022-05-09,17.5,10.0,23.0,0.0,,150.0,11.5,,1022.9,,Vannes
2022-05-10,16.5,13.0,21.0,0.0,,237.0,9.3,,1019.0,,Vannes
2022-05-11,14.8,12.0,18.0,0.7,,233.0,13.3,,1015.5,,Vannes
2022-05-12,13.1,7.0,19.0,0.0,,349.0,9.3,,1021.0,,Vannes
2022-05-13,14.0,7.0,20.0,0.0,,351.0,8.7,,1023.0,,Vannes
2022-05-14,16.7,10.0,23.0,0.7,,59.0,15.4,,1018.2,,Vannes
2022-05-15,19.3,15.0,24.0,0.4,,159.0,15.5,,1010.9,,Vannes
2022-05-16,16.3,13.0,20.0,0.9,,193.0,10.8,,1016.4,,Vannes
2022-05-17,17.8,10.0,25.0,3.1,,161.0,14.1,,1017.3,,Vannes
2022-05-18,17.1,8.0,26.0,0.1,,90.0,10.2,,1018.0,,Vannes
2022-05-19,16.9,13.0,21.0,0.4,,273.0,7.9,,1019.3,,Vannes
2022-05-20,16.4,13.0,22.0,1.5,,324.0,14.6,,1020.2,,Vannes
2022-05-21,16.9,9.0,24.0,0.0,,31.0,11.3,,1021.3,,Vannes
2022-05-22,18.6,13.0,26.0,8.6,,41.0,16.4,,1011.5,,Vannes
2022-05-23,13.9,4.0,18.0,11.5,,299.0,15.8,,1006.1,,Vannes
2022-05-24,12.0,8.0,16.0,4.7,,271.0,8.7,,1010.8,,Vannes
2022-05-25,12.7,6.0,17.0,0.2,,276.0,12.2,,1020.1,,Vannes
2022-05-26,14.3,12.0,17.0,,,279.0,8.2,,1026.7,,Vannes
2022-05-27,14.3,9.0,18.0,0.5,,352.0,7.7,,1027.0,,Vannes
2022-05-28,15.0,9.0,21.0,0.0,,32.0,17.3,,1022.5,,Vannes
2022-05-29,13.0,8.0,18.0,0.0,,38.0,20.8,,1016.4,,Vannes
2022-05-30,12.5,7.0,18.0,0.0,,24.0,11.3,,1012.8,,Vannes
2022-05-31,13.6,6.0,18.0,0.0,,320.0,9.5,,1014.2,,Vannes
2022-06-01,15.0,8.0,22.0,0.0,,41.0,13.5,,1015.8,,Vannes
2022-06-02,17.8,13.0,25.0,2.5,,47.0,17.4,,1015.1,,Vannes
2022-06-03,18.7,14.0,25.0,17.4,,43.0,10.4,,1012.6,,Vannes
2022-06-04,17.5,13.0,22.0,0.5,,173.0,10.0,,1014.1,,Vannes
2022-06-05,15.9,12.8,20.0,0.0,,260.0,13.8,,1017.4,,Vannes
2022-06-06,14.0,10.0,17.0,4.7,,207.0,10.3,,1017.3,,Vannes
2022-06-07,15.2,13.0,18.0,9.8,,231.0,13.8,,1015.2,,Vannes
2022-06-08,16.2,13.0,19.0,6.8,,262.0,15.8,,1012.1,,Vannes
2022-06-09,16.0,12.0,20.0,0.0,,251.0,11.8,,1019.8,,Vannes
2022-06-10,16.8,15.0,20.0,1.4,,219.0,9.9,,1022.4,,Vannes
2022-06-11,17.6,12.0,23.0,0.0,,344.0,9.1,,1023.7,,Vannes
2022-06-12,16.5,12.0,22.0,0.0,,18.0,19.0,,1025.0,,Vannes
2022-06-13,16.4,10.0,23.0,0.0,,32.0,16.0,,1024.3,,Vannes
2022-06-14,19.0,11.0,27.0,0.0,,45.0,16.0,,1017.9,,Vannes
2022-06-15,21.9,15.0,29.0,0.0,,3.0,14.9,,1016.5,,Vannes
2022-06-16,21.2,14.0,29.0,0.0,,27.0,13.3,,1020.8,,Vannes
2022-06-17,26.2,17.0,34.0,0.0,,97.0,8.3,,1020.3,,Vannes
2022-06-18,25.6,17.0,35.0,0.0,,52.0,16.0,,1013.2,,Vannes
2022-06-19,16.4,13.0,22.0,14.2,,24.0,23.5,,1007.8,,Vannes
2022-06-20,18.8,15.0,24.0,0.9,,32.0,15.5,,1012.5,,Vannes
2022-06-21,18.8,14.0,24.0,6.4,,36.0,13.6,,1010.9,,Vannes
2022-06-22,17.9,14.0,22.0,6.6,,329.0,8.8,,1009.9,,Vannes
2022-06-23,18.0,16.0,21.0,0.1,,236.0,9.8,,1010.3,,Vannes
2022-06-24,16.1,14.0,18.0,5.9,,220.0,13.1,,1008.0,,Vannes
2022-06-25,14.2,10.0,18.0,1.4,,233.0,10.6,,1009.8,,Vannes
2022-06-26,14.9,11.0,18.0,0.5,,213.0,9.9,,1013.5,,Vannes
2022-06-27,13.9,8.0,19.0,0.4,,259.0,9.0,,1019.2,,Vannes
2022-06-28,14.5,8.0,19.0,0.0,,206.0,11.0,,1019.3,,Vannes
2022-06-29,15.3,12.0,18.0,5.9,,234.0,10.9,,1014.0,,Vannes
2022-06-30,12.8,1.0,18.0,1.7,,264.0,8.8,,1014.3,,Vannes
2022-07-01,14.0,7.0,19.0,0.4,,250.0,8.2,,1020.0,,Vannes
2022-07-02,15.2,8.0,20.0,0.0,,290.0,8.3,,1020.7,,Vannes
2022-07-03,16.1,10.0,21.0,0.0,,337.0,12.2,,1022.2,,Vannes
2022-07-04,16.3,10.0,23.0,0.0,,4.0,13.5,,1023.2,,Vannes
2022-07-05,16.6,10.0,23.0,0.0,,9.0,16.8,,1025.8,,Vannes
2022-07-06,18.8,13.0,25.0,0.0,,15.0,17.9,,1027.9,,Vannes
2022-07-07,17.4,12.0,23.0,0.0,,1.0,12.9,,1029.4,,Vannes
2022-07-08,19.8,13.0,27.0,0.0,,41.0,17.1,,1031.2,,Vannes
2022-07-09,21.9,15.0,29.0,0.0,,30.0,18.2,,1028.1,,Vannes
2022-07-10,21.9,15.0,29.0,0.0,,52.0,19.1,,1023.7,,Vannes
2022-07-11,23.8,16.0,31.0,0.0,,59.0,16.4,,1020.3,,Vannes
2022-07-12,25.8,17.0,33.0,0.0,,66.0,11.5,,1021.7,,Vannes
2022-07-13,26.5,19.0,34.0,0.0,,22.0,13.7,,1021.4,,Vannes
2022-07-14,21.1,16.0,27.0,0.0,,12.0,20.0,,1021.8,,Vannes
2022-07-15,20.4,14.0,28.0,0.0,,31.0,18.6,,1022.3,,Vannes
2022-07-16,22.4,14.0,31.0,0.0,,58.0,19.7,,1021.5,,Vannes
2022-07-17,25.1,17.0,34.0,0.0,,80.0,18.6,,1021.0,,Vannes
2022-07-18,29.5,19.0,40.0,0.0,,108.0,15.6,,1016.3,,Vannes
2022-07-19,23.2,19.0,30.0,1.0,,208.0,16.2,,1012.9,,Vannes
2022-07-20,19.6,17.0,23.0,1.4,,240.0,9.6,,1018.6,,Vannes
2022-07-21,18.3,13.0,24.0,0.0,,337.0,10.2,,1021.7,,Vannes
2022-07-22,18.7,14.0,24.0,0.0,,2.0,17.8,,1018.5,,Vannes
2022-07-23,18.1,11.0,24.0,0.0,,284.0,10.2,,1021.3,,Vannes
2022-07-24,19.7,13.0,26.0,0.0,,254.0,9.9,,1017.1,,Vannes
2022-07-25,18.5,17.0,21.0,0.7,,266.0,14.6,,1016.8,,Vannes
2022-07-26,18.5,15.0,24.0,0.0,,337.0,10.3,,1020.4,,Vannes
2022-07-27,18.4,13.0,24.0,0.0,,12.0,11.2,,1018.5,,Vannes
2022-07-28,20.5,15.0,27.0,0.0,,13.0,11.2,,1014.5,,Vannes
2022-07-29,21.9,16.0,29.0,0.5,,22.0,11.2,,1016.7,,Vannes
2022-07-30,21.3,15.0,27.0,0.0,,321.0,13.7,,1020.7,,Vannes
2022-07-31,20.1,16.0,26.0,0.0,,310.0,11.0,,1021.2,,Vannes
2022-08-01,20.5,14.0,27.0,0.0,,322.0,8.8,,1020.1,,Vannes
2022-08-02,22.5,15.0,29.0,0.0,,30.0,10.1,,1018.3,,Vannes
2022-08-03,22.8,15.0,32.0,0.0,,346.0,12.1,,1014.6,,Vannes
2022-08-04,20.7,16.0,27.0,0.0,,11.0,19.4,,1016.0,,Vannes
2022-08-05,17.5,12.0,24.0,0.0,,8.0,22.2,,1021.8,,Vannes
2022-08-06,19.1,12.0,27.0,0.0,,34.0,22.4,,1024.9,,Vannes
2022-08-07,20.2,13.0,28.0,0.0,,30.0,20.5,,1023.0,,Vannes
2022-08-08,21.8,14.0,30.0,0.0,,30.0,21.2,,1022.8,,Vannes
2022-08-09,22.8,16.0,30.0,0.0,,31.0,20.7,,1023.4,,Vannes
2022-08-10,25.0,17.0,34.0,0.0,,36.0,18.4,,1020.0,,Vannes
2022-08-11,26.9,18.0,34.0,0.0,,50.0,18.2,,1016.4,,Vannes
2022-08-12,26.9,19.0,35.0,0.0,,48.0,15.6,,1014.0,,Vannes
2022-08-13,26.4,19.0,36.0,1.0,,82.0,14.3,,1010.3,,Vannes
2022-08-14,17.8,9.0,20.0,15.3,,187.0,10.7,,1006.9,,Vannes
2022-08-15,18.9,16.0,23.0,0.1,,229.0,11.0,,1006.2,,Vannes
2022-08-16,18.4,16.0,22.0,12.7,,173.0,11.7,,1006.5,,Vannes
2022-08-17,17.1,13.0,22.0,11.1,,0.0,8.6,,1010.2,,Vannes
2022-08-18,19.0,15.0,25.0,1.3,,315.0,13.2,,1016.4,,Vannes
2022-08-19,18.5,16.0,20.0,2.2,,244.0,10.6,,1019.0,,Vannes
2022-08-20,17.8,12.0,24.0,0.0,,341.0,9.8,,1020.0,,Vannes
2022-08-21,16.6,13.0,21.0,2.3,,196.0,7.7,,1017.2,,Vannes
2022-08-22,19.0,17.0,22.0,0.1,,237.0,9.1,,1015.1,,Vannes
2022-08-23,20.0,17.0,23.0,1.2,,240.0,8.0,,1016.6,,Vannes
2022-08-24,21.6,15.0,29.0,0.5,,17.0,9.7,,1015.4,,Vannes
2022-08-25,19.1,9.0,23.0,6.5,,8.0,16.0,,1017.6,,Vannes
2022-08-26,17.8,13.0,24.0,0.0,,12.0,14.6,,1019.6,,Vannes
2022-08-27,19.0,13.0,26.0,0.0,,39.0,13.8,,1016.6,,Vannes
2022-08-28,20.0,14.0,26.0,0.0,,51.0,17.7,,1016.5,,Vannes
2022-08-29,21.6,15.0,30.0,0.0,,47.0,18.4,,1015.9,,Vannes
2022-08-30,22.3,16.0,30.0,0.0,,40.0,16.4,,1016.9,,Vannes
2022-08-31,20.8,16.0,27.0,3.4,,46.0,14.6,,1017.7,,Vannes
2022-09-01,19.5,17.0,24.0,5.8,,144.0,7.8,,1015.2,,Vannes
2022-09-02,18.3,15.0,23.0,5.9,,315.0,4.9,,1011.6,,Vannes
2022-09-03,17.4,14.0,21.0,0.2,,234.0,9.8,,1010.7,,Vannes
2022-09-04,19.8,17.0,23.0,0.6,,191.0,15.4,,1013.5,,Vannes
2022-09-05,20.5,18.0,27.0,2.5,,180.0,12.5,,1014.6,,Vannes
2022-09-06,18.2,17.0,20.0,16.7,,204.0,15.3,,1013.0,,Vannes
2022-09-07,17.4,16.0,20.0,15.2,,216.0,14.4,,1010.3,,Vannes
2022-09-08,16.7,15.0,20.0,8.7,,240.0,14.6,,1009.4,,Vannes
2022-09-09,16.6,14.0,20.0,0.5,,260.0,14.5,,1014.2,,Vannes
2022-09-10,16.8,13.0,21.0,0.2,,253.0,8.0,,1018.4,,Vannes
2022-09-11,20.0,15.0,26.0,0.0,,103.0,9.8,,1016.2,,Vannes
2022-09-12,21.8,15.0,29.0,0.0,,103.0,13.7,,1008.8,,Vannes
2022-09-13,23.0,19.0,28.0,1.2,,124.0,13.1,,1004.7,,Vannes
2022-09-14,19.3,17.0,22.0,0.0,,223.0,9.1,,1005.2,,Vannes
2022-09-15,18.0,14.0,23.0,0.0,,6.0,14.8,,1012.8,,Vannes
2022-09-16,13.8,10.0,19.0,0.0,,352.0,14.0,,1018.5,,Vannes
2022-09-17,12.6,7.0,19.0,0.0,,9.0,12.3,,1022.5,,Vannes
2022-09-18,12.8,6.0,20.0,0.0,,34.0,10.9,,1022.3,,Vannes
2022-09-19,14.0,7.0,21.0,0.0,,40.0,13.8,,1022.9,,Vannes
2022-09-20,14.5,8.0,20.0,0.0,,41.0,12.4,,1024.8,,Vannes
2022-09-21,14.2,9.0,20.0,0.0,,43.0,11.5,,1023.8,,Vannes
2022-09-22,14.9,8.0,23.0,0.0,,24.0,8.2,,1020.4,,Vannes
2022-09-23,14.1,11.0,18.0,6.3,,317.0,6.1,,1016.2,,Vannes
2022-09-24,13.2,11.0,17.0,0.6,,347.0,16.0,,1015.5,,Vannes
2022-09-25,13.4,10.0,18.0,0.2,,2.0,14.7,,1017.8,,Vannes
2022-09-26,12.2,7.0,16.0,2.4,,294.0,12.8,,1011.5,,Vannes
2022-09-27,13.5,10.0,17.0,1.7,,277.0,14.4,,1009.2,,Vannes
2022-09-28,13.6,10.0,16.0,0.5,,299.0,16.1,,1003.7,,Vannes
2022-09-29,11.2,9.0,14.0,2.8,,325.0,12.9,,1004.2,,Vannes
2022-09-30,11.6,5.0,16.0,2.7,,272.0,12.6,,1011.8,,Vannes
2022-10-01,16.6,16.0,19.0,2.1,,256.0,17.6,,1014.5,,Vannes
2022-10-02,16.1,13.0,18.0,2.1,,252.0,13.2,,1021.4,,Vannes
2022-10-03,14.2,10.0,17.0,0.6,,96.0,9.1,,1023.5,,Vannes
2022-10-04,14.0,11.0,17.0,0.4,,223.0,5.3,,1020.5,,Vannes
2022-10-05,15.6,11.0,18.0,2.0,,232.0,14.2,,1019.5,,Vannes
2022-10-06,12.3,7.0,18.0,0.0,,314.0,5.8,,1030.5,,Vannes
2022-10-07,12.3,5.0,18.0,0.0,,322.0,7.3,,1024.6,,Vannes
2022-10-08,13.7,9.0,18.0,0.0,,27.0,9.4,,1023.4,,Vannes
2022-10-09,13.5,8.0,20.0,0.0,,121.0,12.3,,1016.0,,Vannes
2022-10-10,15.7,14.0,19.0,0.1,,329.0,11.7,,1016.6,,Vannes
2022-10-11,13.8,10.0,20.0,0.0,,39.0,15.8,,1023.3,,Vannes
2022-10-12,13.4,9.0,18.0,0.1,,238.0,6.7,,1022.4,,Vannes
2022-10-13,14.8,12.0,17.0,7.1,,221.0,11.4,,1017.1,,Vannes
2022-10-14,15.2,13.0,17.0,9.4,,230.0,13.2,,1012.7,,Vannes
2022-10-15,15.0,13.0,18.0,2.9,,232.0,13.7,,1009.0,,Vannes
2022-10-16,14.8,13.0,17.0,8.3,,172.0,10.9,,1010.5,,Vannes
