time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-06-08,Rennes,ind_bretagne.2023-06-08 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-08T02:00:00Z,Air Breizh,EPCI,243500139,2,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),23.8,18.4,30.3,0,,79,17.8,46,1011.1,
2023-06-09,Rennes,ind_bretagne.2023-06-09 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-09T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.1,18.6,27,0,,85,9.7,31,1008,
2023-06-10,Rennes,ind_bretagne.2023-06-10 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-10T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20,17,25,1.8,,328,7,37,1012.1,
2023-06-11,Rennes,ind_bretagne.2023-06-11 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-11T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20,15.2,26.5,4.8,,310,8.6,35,1015.7,
2023-06-12,Rennes,ind_bretagne.2023-06-12 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-12T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.2,14.3,25.1,0,,355,11.9,35.2,1015.2,
2023-06-13,Rennes,ind_bretagne.2023-06-13 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-13T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.4,14.4,27.5,0,,342,15.4,44.5,1012.2,
2023-06-14,Rennes,ind_bretagne.2023-06-14 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-14T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.4,12.6,30.6,0,,325,10.7,35.2,1014.8,
2023-06-15,Rennes,ind_bretagne.2023-06-15 02:00:00+02.243500139,4,Mauvais,#FF5050,2023-06-15T02:00:00Z,Air Breizh,EPCI,243500139,1,1,4,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.8,12.5,30.4,0,,322,9.7,30,1018.1,
2023-06-16,Rennes,ind_bretagne.2023-06-16 02:00:00+02.243500139,4,Mauvais,#FF5050,2023-06-16T02:00:00Z,Air Breizh,EPCI,243500139,1,1,4,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.7,13.4,28.8,0,,278,6.9,24,1017.6,
2023-06-17,Rennes,ind_bretagne.2023-06-17 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-17T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.1,15.5,28.6,0,,223,6.5,27.8,1013.5,
2023-06-18,Rennes,ind_bretagne.2023-06-18 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-18T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.8,16,22.7,1,,242,6.2,65,1010.3,
2023-06-19,Rennes,ind_bretagne.2023-06-19 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-19T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.4,14.9,26.2,10.2,,157,9,31.5,1011.1,
2023-06-20,Rennes,ind_bretagne.2023-06-20 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-20T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.7,17.9,26.4,0,,206,14.7,50,1009.4,
2023-06-21,Rennes,ind_bretagne.2023-06-21 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-21T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.6,12.7,27.6,0,,231,5.9,39,1016.7,
2023-06-22,Rennes,ind_bretagne.2023-06-22 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-22T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21,16.5,26.6,0,,341,14.2,33.3,1019.5,
2023-06-23,Rennes,ind_bretagne.2023-06-23 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-23T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.9,14.4,28.8,0,,341,7.2,35,1025.5,
2023-06-24,Rennes,ind_bretagne.2023-06-24 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-24T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),23.6,12.5,31.6,0,,85,9.7,31,1022.8,
2023-06-25,Rennes,ind_bretagne.2023-06-25 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-25T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),24.1,18.1,31.6,0,,128,12.8,44,1016.4,
2023-06-26,Rennes,ind_bretagne.2023-06-26 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-26T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.9,12.3,25.4,0,,324,11.5,33,1023.4,
2023-06-27,Rennes,ind_bretagne.2023-06-27 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-27T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.4,11.6,24.5,0,,315,7,29.6,1023.9,
2023-06-28,Rennes,ind_bretagne.2023-06-28 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-28T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.8,12,26,0,,311,6.6,28,1020.3,
2023-06-29,Rennes,ind_bretagne.2023-06-29 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-29T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.2,15.9,24.3,0,,334,14.5,39,1018.4,
2023-06-30,Rennes,ind_bretagne.2023-06-30 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-30T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.9,10.2,20.5,0,,248,12.8,35,1018.2,
2023-07-01,Rennes,ind_bretagne.2023-07-01 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-01T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.8,16.8,22.4,5.8,,277,16.8,44,1013.4,
2023-07-02,Rennes,ind_bretagne.2023-07-02 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-07-02T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.1,11.4,21.2,0,,270,13.1,31,1017.1,
2023-07-03,Rennes,ind_bretagne.2023-07-03 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-03T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.2,14.6,25.8,1.3,,281,13.6,41,1016.9,
2023-07-04,Rennes,ind_bretagne.2023-07-04 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-04T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.2,13.8,23.3,0,,206,13,54,1014.1,
2023-07-05,Rennes,ind_bretagne.2023-07-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-05T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.4,10.5,22.3,5.1,,267,13.6,31,1017.2,
2023-07-06,Rennes,ind_bretagne.2023-07-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-06T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.3,9.6,26.1,0.5,,215,8.7,33,1017.1,
2023-07-07,Rennes,ind_bretagne.2023-07-07 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-07-07T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),23.3,11.7,32.3,0,,176,9.5,33,1013.5,
2023-07-08,Rennes,ind_bretagne.2023-07-08 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-08T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.9,18.9,31.3,0,,219,10.7,37,1015,
2023-07-09,Rennes,ind_bretagne.2023-07-09 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-09T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.2,17,25.7,0.5,,228,10.4,37,1020.3,
2023-07-10,Rennes,ind_bretagne.2023-07-10 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-10T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.7,13.6,27.2,0.3,,207,14.2,42,1021.7,
2023-07-11,Rennes,ind_bretagne.2023-07-11 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-11T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.1,17.2,27.1,0,,219,18,46,1014.8,
2023-07-12,Rennes,ind_bretagne.2023-07-12 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-12T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.3,12.3,24.6,0.5,,274,11.9,48.2,1017.1,
2023-07-13,Rennes,ind_bretagne.2023-07-13 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-13T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19,13.6,24.4,0,,239,11.3,33,1020.1,
2023-07-14,Rennes,ind_bretagne.2023-07-14 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-14T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.4,16,28.6,0.3,,186,20,65,1010.8,
2023-07-15,Rennes,ind_bretagne.2023-07-15 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-15T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.5,15.8,23,3,,216,21.7,68,1008.1,
2023-07-16,Rennes,ind_bretagne.2023-07-16 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-16T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.6,14.1,22.7,10.4,,220,17.1,50,1015.6,
2023-07-17,Rennes,ind_bretagne.2023-07-17 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-17T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18,11.8,23.8,1.5,,241,10.6,30,1021,
2023-07-18,Rennes,ind_bretagne.2023-07-18 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-18T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20,12.4,28.5,0,,313,10,48,1018.5,
2023-07-19,Rennes,ind_bretagne.2023-07-19 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-19T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.2,12.6,24.6,0,,283,10.9,37,1019.3,
2023-07-20,Rennes,ind_bretagne.2023-07-20 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-20T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.5,12.2,23.6,0,,321,8.1,33.3,1017.3,
2023-07-21,Rennes,ind_bretagne.2023-07-21 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-21T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.7,11.8,23.6,1,,315,11.4,35,1016.7,
2023-07-22,Rennes,ind_bretagne.2023-07-22 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-22T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.3,10.9,23.5,0,,227,14.9,54,1016.7,
2023-07-23,Rennes,ind_bretagne.2023-07-23 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-23T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.4,16.5,21.5,0.5,,206,20.1,57,1010,
2023-07-24,Rennes,ind_bretagne.2023-07-24 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-24T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.7,14.5,23.1,15,,233,12.5,39,1007.3,
2023-07-25,Rennes,ind_bretagne.2023-07-25 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-25T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17,14.7,21.4,26.2,,291,13.7,39,1012.8,
2023-07-26,Rennes,ind_bretagne.2023-07-26 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-26T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.4,12.7,24.6,1.5,,191,10.8,33,1015.3,
2023-07-27,Rennes,ind_bretagne.2023-07-27 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-27T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.1,16.4,21.8,0.3,,220,16.2,54,1011,
2023-07-28,Rennes,ind_bretagne.2023-07-28 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-28T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.5,17.7,25.4,10.7,,224,13.3,39,1009.6,
2023-07-29,Rennes,ind_bretagne.2023-07-29 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-29T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.1,15.7,24.7,0,,237,13.7,41,1011.5,
2023-07-30,Rennes,ind_bretagne.2023-07-30 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-30T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.8,13.4,22.9,3.3,,241,15,39,1018.2,
2023-07-31,Rennes,ind_bretagne.2023-07-31 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-07-31T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.7,16.8,20.6,0,,216,20,54,1013.3,
2023-08-01,Rennes,ind_bretagne.2023-08-01 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-01T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.3,14.8,20.1,7.9,,241,16.3,39,1008.7,
2023-08-02,Rennes,ind_bretagne.2023-08-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-02T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.7,16.4,21,7.9,,233,28.3,89,999.2,
2023-08-03,Rennes,ind_bretagne.2023-08-03 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-03T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.9,15.6,20,0.5,,276,20.2,48,1008.3,
2023-08-04,Rennes,ind_bretagne.2023-08-04 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-04T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.8,12.7,21.7,3,,314,13.9,39,1019.6,
2023-08-05,Rennes,ind_bretagne.2023-08-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-05T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.3,13,22.9,0.5,,250,21.9,63,1015.9,
2023-08-06,Rennes,ind_bretagne.2023-08-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-06T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.2,11.4,21.6,0,,306,16.9,39,1020.7,
2023-08-07,Rennes,ind_bretagne.2023-08-07 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-07T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.1,9.4,23.9,0.3,,275,6.3,21,1022.9,
2023-08-08,Rennes,ind_bretagne.2023-08-08 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-08T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.1,12.3,23.6,0,,281,9.4,28,1019.3,
2023-08-09,Rennes,ind_bretagne.2023-08-09 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-09T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.4,14,26.8,0,,275,7.1,28,1018.8,
2023-08-10,Rennes,ind_bretagne.2023-08-10 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-10T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),23.3,17.2,30.3,0,,182,9.9,31,1018.5,
2023-08-11,Rennes,ind_bretagne.2023-08-11 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-11T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.8,17.6,26.8,0,,205,11.2,28,1021,
2023-08-12,Rennes,ind_bretagne.2023-08-12 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-12T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.3,15.8,23.6,12.2,,228,13.7,41,1019.4,
2023-08-13,Rennes,ind_bretagne.2023-08-13 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-13T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.9,15.4,24,0.5,,221,10.8,31,1017.4,
2023-08-14,Rennes,ind_bretagne.2023-08-14 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-14T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.8,13.4,24,0.3,,202,13.5,42,1013.6,
2023-08-15,Rennes,ind_bretagne.2023-08-15 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-15T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.3,15.6,23,0.3,,340,8.3,30,1017.3,
2023-08-16,Rennes,ind_bretagne.2023-08-16 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-16T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.7,11.7,25.1,0.3,,358,10.8,31,1018.7,
2023-08-17,Rennes,ind_bretagne.2023-08-17 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-17T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.2,15.8,29.2,0,,26,9.6,28,1014.5,
2023-08-18,Rennes,ind_bretagne.2023-08-18 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-18T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.8,18.8,28.5,0.5,,220,8.8,26,1010.6,
2023-08-19,Rennes,ind_bretagne.2023-08-19 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-19T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.8,16,26.2,0.3,,224,12.7,35,1016.3,
2023-08-20,Rennes,ind_bretagne.2023-08-20 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-20T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.8,12.7,27.2,0.3,,295,6.2,31,1022.5,
2023-08-21,Rennes,ind_bretagne.2023-08-21 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-21T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.3,13.3,29,0.3,,342,7.5,22,1023.1,
2023-08-22,Rennes,ind_bretagne.2023-08-22 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-22T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.2,17,28.1,0,,341,15,37,1021.1,
2023-08-23,Rennes,ind_bretagne.2023-08-23 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-23T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.4,15.5,30.2,0.3,,15,10,26,1017.8,
2023-08-24,Rennes,ind_bretagne.2023-08-24 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-08-24T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.1,18.3,31,0,,306,12.8,39,1011.6,
2023-08-25,Rennes,ind_bretagne.2023-08-25 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-25T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.2,14.9,23.7,0.3,,292,16.7,37,1013,
2023-08-26,Rennes,ind_bretagne.2023-08-26 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-08-26T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.5,11.9,22.1,0,,244,10.1,33,1012.8,
