FID,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom
ind_bretagne.2022-03-11 01:00:00+01.200069409,2022-03-11T01:00:00,2,Moyen,#50CCAA,2022-03-11T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-10 01:00:00+01.200069409,2022-03-10T01:00:00,2,Moyen,#50CCAA,2022-03-10T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-09 01:00:00+01.200069409,2022-03-09T01:00:00,2,Moyen,#50CCAA,2022-03-09T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-08 01:00:00+01.200069409,2022-03-08T01:00:00,2,Moyen,#50CCAA,2022-03-08T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-07 01:00:00+01.200069409,2022-03-07T01:00:00,4,Mauvais,#FF5050,2022-03-07T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,4,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-06 01:00:00+01.200069409,2022-03-06T01:00:00,2,Moyen,#50CCAA,2022-03-06T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-05 01:00:00+01.200069409,2022-03-05T01:00:00,2,Moyen,#50CCAA,2022-03-05T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-04 01:00:00+01.200069409,2022-03-04T01:00:00,2,Moyen,#50CCAA,2022-03-04T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-03 01:00:00+01.200069409,2022-03-03T01:00:00,2,Moyen,#50CCAA,2022-03-03T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-02 01:00:00+01.200069409,2022-03-02T01:00:00,2,Moyen,#50CCAA,2022-03-02T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-03-01 01:00:00+01.200069409,2022-03-01T01:00:00,2,Moyen,#50CCAA,2022-03-01T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-28 01:00:00+01.200069409,2022-02-28T01:00:00,2,Moyen,#50CCAA,2022-02-28T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-27 01:00:00+01.200069409,2022-02-27T01:00:00,2,Moyen,#50CCAA,2022-02-27T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-26 01:00:00+01.200069409,2022-02-26T01:00:00,2,Moyen,#50CCAA,2022-02-26T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-25 01:00:00+01.200069409,2022-02-25T01:00:00,2,Moyen,#50CCAA,2022-02-25T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-24 01:00:00+01.200069409,2022-02-24T01:00:00,2,Moyen,#50CCAA,2022-02-24T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-23 01:00:00+01.200069409,2022-02-23T01:00:00,2,Moyen,#50CCAA,2022-02-23T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-22 01:00:00+01.200069409,2022-02-22T01:00:00,2,Moyen,#50CCAA,2022-02-22T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-21 01:00:00+01.200069409,2022-02-21T01:00:00,2,Moyen,#50CCAA,2022-02-21T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-20 01:00:00+01.200069409,2022-02-20T01:00:00,2,Moyen,#50CCAA,2022-02-20T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-19 01:00:00+01.200069409,2022-02-19T01:00:00,1,Bon,#50F0E6,2022-02-19T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,1,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-18 01:00:00+01.200069409,2022-02-18T01:00:00,2,Moyen,#50CCAA,2022-02-18T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-17 01:00:00+01.200069409,2022-02-17T01:00:00,3,Dégradé,#F0E641,2022-02-17T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,3,3,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-16 01:00:00+01.200069409,2022-02-16T01:00:00,2,Moyen,#50CCAA,2022-02-16T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-15 01:00:00+01.200069409,2022-02-15T01:00:00,2,Moyen,#50CCAA,2022-02-15T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-14 01:00:00+01.200069409,2022-02-14T01:00:00,2,Moyen,#50CCAA,2022-02-14T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-13 01:00:00+01.200069409,2022-02-13T01:00:00,2,Moyen,#50CCAA,2022-02-13T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-12 01:00:00+01.200069409,2022-02-12T01:00:00,2,Moyen,#50CCAA,2022-02-12T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-11 01:00:00+01.200069409,2022-02-11T01:00:00,2,Moyen,#50CCAA,2022-02-11T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-10 01:00:00+01.200069409,2022-02-10T01:00:00,2,Moyen,#50CCAA,2022-02-10T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-09 01:00:00+01.200069409,2022-02-09T01:00:00,3,Dégradé,#F0E641,2022-02-09T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,3,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-08 01:00:00+01.200069409,2022-02-08T01:00:00,2,Moyen,#50CCAA,2022-02-08T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-07 01:00:00+01.200069409,2022-02-07T01:00:00,2,Moyen,#50CCAA,2022-02-07T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-06 01:00:00+01.200069409,2022-02-06T01:00:00,2,Moyen,#50CCAA,2022-02-06T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-05 01:00:00+01.200069409,2022-02-05T01:00:00,2,Moyen,#50CCAA,2022-02-05T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-04 01:00:00+01.200069409,2022-02-04T01:00:00,2,Moyen,#50CCAA,2022-02-04T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-03 01:00:00+01.200069409,2022-02-03T01:00:00,2,Moyen,#50CCAA,2022-02-03T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-02 01:00:00+01.200069409,2022-02-02T01:00:00,2,Moyen,#50CCAA,2022-02-02T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-02-01 01:00:00+01.200069409,2022-02-01T01:00:00,2,Moyen,#50CCAA,2022-02-01T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-31 01:00:00+01.200069409,2022-01-31T01:00:00,2,Moyen,#50CCAA,2022-01-31T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-30 01:00:00+01.200069409,2022-01-30T01:00:00,2,Moyen,#50CCAA,2022-01-30T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-29 01:00:00+01.200069409,2022-01-29T01:00:00,2,Moyen,#50CCAA,2022-01-29T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-28 01:00:00+01.200069409,2022-01-28T01:00:00,2,Moyen,#50CCAA,2022-01-28T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-27 01:00:00+01.200069409,2022-01-27T01:00:00,2,Moyen,#50CCAA,2022-01-27T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-26 01:00:00+01.200069409,2022-01-26T01:00:00,4,Mauvais,#FF5050,2022-01-26T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,4,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-25 01:00:00+01.200069409,2022-01-25T01:00:00,4,Mauvais,#FF5050,2022-01-25T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,4,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-24 01:00:00+01.200069409,2022-01-24T01:00:00,3,Dégradé,#F0E641,2022-01-24T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,3,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-23 01:00:00+01.200069409,2022-01-23T01:00:00,2,Moyen,#50CCAA,2022-01-23T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-22 01:00:00+01.200069409,2022-01-22T01:00:00,2,Moyen,#50CCAA,2022-01-22T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-21 01:00:00+01.200069409,2022-01-21T01:00:00,2,Moyen,#50CCAA,2022-01-21T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-20 01:00:00+01.200069409,2022-01-20T01:00:00,2,Moyen,#50CCAA,2022-01-20T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-19 01:00:00+01.200069409,2022-01-19T01:00:00,2,Moyen,#50CCAA,2022-01-19T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-18 01:00:00+01.200069409,2022-01-18T01:00:00,2,Moyen,#50CCAA,2022-01-18T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-17 01:00:00+01.200069409,2022-01-17T01:00:00,2,Moyen,#50CCAA,2022-01-17T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-16 01:00:00+01.200069409,2022-01-16T01:00:00,2,Moyen,#50CCAA,2022-01-16T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-15 01:00:00+01.200069409,2022-01-15T01:00:00,2,Moyen,#50CCAA,2022-01-15T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-14 01:00:00+01.200069409,2022-01-14T01:00:00,4,Mauvais,#FF5050,2022-01-14T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,4,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-13 01:00:00+01.200069409,2022-01-13T01:00:00,3,Dégradé,#F0E641,2022-01-13T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,3,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-12 01:00:00+01.200069409,2022-01-12T01:00:00,2,Moyen,#50CCAA,2022-01-12T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-11 01:00:00+01.200069409,2022-01-11T01:00:00,2,Moyen,#50CCAA,2022-01-11T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,1,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-10 01:00:00+01.200069409,2022-01-10T01:00:00,2,Moyen,#50CCAA,2022-01-10T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-09 01:00:00+01.200069409,2022-01-09T01:00:00,2,Moyen,#50CCAA,2022-01-09T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-08 01:00:00+01.200069409,2022-01-08T01:00:00,2,Moyen,#50CCAA,2022-01-08T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-07 01:00:00+01.200069409,2022-01-07T01:00:00,2,Moyen,#50CCAA,2022-01-07T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-06 01:00:00+01.200069409,2022-01-06T01:00:00,2,Moyen,#50CCAA,2022-01-06T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-05 01:00:00+01.200069409,2022-01-05T01:00:00,2,Moyen,#50CCAA,2022-01-05T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-04 01:00:00+01.200069409,2022-01-04T01:00:00,2,Moyen,#50CCAA,2022-01-04T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-03 01:00:00+01.200069409,2022-01-03T01:00:00,2,Moyen,#50CCAA,2022-01-03T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-02 01:00:00+01.200069409,2022-01-02T01:00:00,2,Moyen,#50CCAA,2022-01-02T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2022-01-01 01:00:00+01.200069409,2022-01-01T01:00:00,2,Moyen,#50CCAA,2022-01-01T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-31 01:00:00+01.200069409,2021-12-31T01:00:00,2,Moyen,#50CCAA,2021-12-31T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-30 01:00:00+01.200069409,2021-12-30T01:00:00,2,Moyen,#50CCAA,2021-12-30T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-29 01:00:00+01.200069409,2021-12-29T01:00:00,2,Moyen,#50CCAA,2021-12-29T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-28 01:00:00+01.200069409,2021-12-28T01:00:00,2,Moyen,#50CCAA,2021-12-28T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-27 01:00:00+01.200069409,2021-12-27T01:00:00,2,Moyen,#50CCAA,2021-12-27T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-26 01:00:00+01.200069409,2021-12-26T01:00:00,2,Moyen,#50CCAA,2021-12-26T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-25 01:00:00+01.200069409,2021-12-25T01:00:00,2,Moyen,#50CCAA,2021-12-25T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-24 01:00:00+01.200069409,2021-12-24T01:00:00,2,Moyen,#50CCAA,2021-12-24T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-23 01:00:00+01.200069409,2021-12-23T01:00:00,3,Dégradé,#F0E641,2021-12-23T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,3,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-22 01:00:00+01.200069409,2021-12-22T01:00:00,2,Moyen,#50CCAA,2021-12-22T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-21 01:00:00+01.200069409,2021-12-21T01:00:00,2,Moyen,#50CCAA,2021-12-21T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-20 01:00:00+01.200069409,2021-12-20T01:00:00,2,Moyen,#50CCAA,2021-12-20T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-12-19 01:00:00+01.200069409,2021-12-19T01:00:00,2,Moyen,#50CCAA,2021-12-19T01:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
